#0:imgID,1:camSN,2:lat,3:lon,4:height,5:roll,6:pitch,7:heading,8:speed,9:speed_n,10:speed_e,11:speed_d,12:date,13:time,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
003491-20211003-122538-000000147,220003491       ,2.4466210284,102.8360005607,29.5755195618,0.00000000,0.00000000,68.2065695801,32.734,3.375,8.443,0.140,2021-10-03,04:26:35.500000,1633235195,500000,0000,5A2F,1,1,3.173,GPS-3.0,5,0.255,0.287,0.562,0.749,1.283,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000148,220003491       ,2.4466320456,102.8360278509,29.6193923950,0.00000000,0.00000000,68.2410483750,33.977,3.487,8.770,0.006,2021-10-03,04:26:35.849996,1633235195,849996,0000,5A2F,1,1,3.270,GPS-3.0,5,0.254,0.286,0.561,0.749,1.283,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000149,220003491       ,2.4466435778,102.8360558820,29.6928825378,0.00000000,0.00000000,68.1968433907,34.659,3.624,8.919,-0.022,2021-10-03,04:26:36.200002,1633235196,200002,0000,5A2F,1,1,3.368,GPS-3.0,5,0.254,0.286,0.560,0.770,1.299,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000150,220003491       ,2.4466554460,102.8360846957,29.7744216919,0.00000000,0.00000000,68.1469351984,35.926,3.683,9.275,-0.065,2021-10-03,04:26:36.550235,1633235196,550235,0000,5A2F,1,1,3.462,GPS-3.0,5,0.253,0.285,0.559,0.749,1.283,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000151,220003491       ,2.4466656515,102.8361100631,29.8282184601,0.00000000,0.00000000,68.0901011943,36.843,3.730,9.530,0.102,2021-10-03,04:26:36.849996,1633235196,849996,0000,5A2F,1,1,3.038,GPS-3.0,5,0.252,0.285,0.558,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000152,220003491       ,2.4466758603,102.8361364147,29.7838039398,0.00000000,0.00000000,67.9617619398,37.821,3.573,9.880,0.403,2021-10-03,04:26:37.149996,1633235197,149996,0000,5A2F,1,1,3.140,GPS-3.0,5,0.251,0.284,0.557,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000153,220003491       ,2.4466862879,102.8361631630,29.6553764343,0.00000000,0.00000000,67.6814304857,38.037,3.881,9.827,0.667,2021-10-03,04:26:37.449997,1633235197,449997,0000,5A2F,1,1,3.190,GPS-3.0,5,0.251,0.284,0.556,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000154,220003491       ,2.4466972385,102.8361898113,29.4986515045,0.00000000,0.00000000,67.5274165501,38.377,3.857,9.938,0.721,2021-10-03,04:26:37.750159,1633235197,750159,0000,5A2F,1,1,3.201,GPS-3.0,5,0.250,0.284,0.555,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000155,220003491       ,2.4467083623,102.8362164445,29.3395595551,0.00000000,0.00000000,67.5515066273,38.147,4.234,9.714,0.661,2021-10-03,04:26:38.049995,1633235198,049995,0000,5A2F,1,1,3.207,GPS-3.0,5,0.249,0.283,0.555,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000156,220003491       ,2.4467196535,102.8362432159,29.2196063995,0.00000000,0.00000000,67.6805289008,39.158,4.295,9.993,0.465,2021-10-03,04:26:38.349995,1633235198,349995,0000,5A2F,1,1,3.228,GPS-3.0,5,0.249,0.283,0.554,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000157,220003491       ,2.4467311173,102.8362705782,29.1804485321,0.00000000,0.00000000,67.7928240409,39.994,4.147,10.306,0.234,2021-10-03,04:26:38.649995,1633235198,649995,0000,5A2F,1,1,3.296,GPS-3.0,5,0.249,0.283,0.554,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000158,220003491       ,2.4467426363,102.8362985016,29.1380119324,0.00000000,0.00000000,67.8835972550,40.347,4.207,10.388,0.146,2021-10-03,04:26:38.950084,1633235198,950084,0000,5A2F,1,1,3.356,GPS-3.0,5,0.249,0.283,0.554,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000159,220003491       ,2.4467543294,102.8363272361,29.3878059387,0.00000000,0.00000000,67.9811596771,41.222,4.351,10.592,-0.059,2021-10-03,04:26:39.250037,1633235199,250037,0000,5A2F,1,1,3.447,GPS-3.0,5,0.247,0.280,0.549,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000160,220003491       ,2.4467662095,102.8363561570,29.4833698273,0.00000000,0.00000000,68.0670561361,41.776,4.253,10.797,-0.117,2021-10-03,04:26:39.549995,1633235199,549995,0000,5A2F,1,1,3.474,GPS-3.0,5,0.246,0.280,0.549,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000161,220003491       ,2.4467780787,102.8363853300,29.5781917572,0.00000000,0.00000000,68.0846507034,41.925,4.319,10.815,-0.162,2021-10-03,04:26:39.849995,1633235199,849995,0000,5A2F,1,1,3.499,GPS-3.0,5,0.246,0.280,0.548,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000162,220003491       ,2.4467898910,102.8364145042,29.6709995270,0.00000000,0.00000000,67.8930229160,41.515,4.346,10.682,-0.140,2021-10-03,04:26:40.150003,1633235200,150003,0000,5A2F,1,1,3.497,GPS-3.0,5,0.245,0.279,0.548,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000163,220003491       ,2.4468018325,102.8364433383,29.7761268616,0.00000000,0.00000000,67.4577691112,41.123,4.507,10.496,-0.144,2021-10-03,04:26:40.450243,1633235200,450243,0000,5A2F,1,1,3.468,GPS-3.0,5,0.245,0.279,0.547,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000164,220003491       ,2.4468140790,102.8364715810,29.8879623413,0.00000000,0.00000000,66.7957735164,40.511,4.524,10.304,-0.204,2021-10-03,04:26:40.749995,1633235200,749995,0000,5A2F,1,1,3.420,GPS-3.0,5,0.244,0.279,0.546,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000165,220003491       ,2.4468264432,102.8364993882,30.0341911316,0.00000000,0.00000000,66.0719852003,40.380,4.579,10.239,-0.289,2021-10-03,04:26:41.049995,1633235201,049995,0000,5A2F,1,1,3.381,GPS-3.0,5,0.244,0.278,0.545,0.749,1.282,0,2,11,4,0,0,3,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000166,220003491       ,2.4468390149,102.8365267702,30.1218643188,0.00000000,0.00000000,65.3099409946,39.986,4.597,10.111,-0.210,2021-10-03,04:26:41.349995,1633235201,349995,0000,5A2F,1,1,3.348,GPS-3.0,5,0.243,0.278,0.545,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000167,220003491       ,2.4468517453,102.8365537436,30.2220611572,0.00000000,0.00000000,64.5498570532,39.565,4.848,9.863,-0.131,2021-10-03,04:26:41.650174,1633235201,650174,0000,5A2F,1,1,3.314,GPS-3.0,5,0.243,0.278,0.544,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000168,220003491       ,2.4468646947,102.8365801926,30.2973384857,0.00000000,0.00000000,63.8206319064,39.355,4.848,9.799,0.000,2021-10-03,04:26:41.949995,1633235201,949995,0000,5A2F,1,1,3.272,GPS-3.0,5,0.243,0.277,0.543,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000169,220003491       ,2.4468779336,102.8366063034,30.3680534363,0.00000000,0.00000000,63.1016930246,38.964,4.947,9.627,0.130,2021-10-03,04:26:42.249995,1633235202,249995,0000,5A2F,1,1,3.253,GPS-3.0,5,0.242,0.277,0.542,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000170,220003491       ,2.4468915757,102.8366321288,30.4075717926,0.00000000,0.00000000,62.4245412401,38.915,5.160,9.499,0.260,2021-10-03,04:26:42.549995,1633235202,549995,0000,5A2F,1,1,3.245,GPS-3.0,5,0.242,0.277,0.541,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000171,220003491       ,2.4469055609,102.8366576757,30.3759021759,0.00000000,0.00000000,61.7786034201,38.796,5.301,9.383,0.422,2021-10-03,04:26:42.850082,1633235202,850082,0000,5A2F,1,1,3.236,GPS-3.0,5,0.241,0.276,0.540,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000172,220003491       ,2.4469195564,102.8366829842,30.3247661591,0.00000000,0.00000000,61.2692898741,38.724,5.163,9.436,0.529,2021-10-03,04:26:43.150005,1633235203,150005,0000,5A2F,1,1,3.214,GPS-3.0,5,0.241,0.276,0.540,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000173,220003491       ,2.4469335657,102.8367084030,30.2647094727,0.00000000,0.00000000,61.0910424273,38.709,5.191,9.416,0.504,2021-10-03,04:26:43.449997,1633235203,449997,0000,5A2F,1,1,3.225,GPS-3.0,5,0.240,0.275,0.539,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000174,220003491       ,2.4469475779,102.8367338362,30.1879444122,0.00000000,0.00000000,61.1500074504,38.771,5.172,9.446,0.455,2021-10-03,04:26:43.749996,1633235203,749996,0000,5A2F,1,1,3.227,GPS-3.0,5,0.240,0.275,0.538,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000175,220003491       ,2.4469614689,102.8367592284,30.1386165619,0.00000000,0.00000000,61.4219787530,38.652,5.014,9.494,0.335,2021-10-03,04:26:44.050016,1633235204,050016,0000,5A2F,1,1,3.216,GPS-3.0,5,0.240,0.275,0.537,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000176,220003491       ,2.4469750950,102.8367848193,30.1237087250,0.00000000,0.00000000,61.9891918126,38.606,4.793,9.593,0.248,2021-10-03,04:26:44.350239,1633235204,350239,0000,5A2F,1,1,3.222,GPS-3.0,5,0.239,0.274,0.537,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000177,220003491       ,2.4469884903,102.8368103126,30.0944004059,0.00000000,0.00000000,62.8293050805,38.601,4.894,9.540,0.110,2021-10-03,04:26:44.649996,1633235204,649996,0000,5A2F,1,1,3.200,GPS-3.0,5,0.240,0.274,0.537,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000178,220003491       ,2.4470015991,102.8368360471,30.1703357697,0.00000000,0.00000000,63.8268063974,38.185,4.536,9.588,0.196,2021-10-03,04:26:44.949996,1633235204,949996,0000,5A2F,1,1,3.209,GPS-3.0,5,0.239,0.273,0.534,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000179,220003491       ,2.4470139520,102.8368621475,30.3437690735,0.00000000,0.00000000,64.9260160613,38.402,4.357,9.737,0.130,2021-10-03,04:26:45.249996,1633235205,249996,0000,5A2F,1,1,3.208,GPS-3.0,5,0.237,0.271,0.531,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000180,220003491       ,2.4470262165,102.8368880562,30.3492717743,0.00000000,0.00000000,65.9955827042,38.113,4.301,9.674,0.232,2021-10-03,04:26:45.550183,1633235205,550183,0000,5A2F,1,1,3.185,GPS-3.0,5,0.237,0.271,0.530,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000181,220003491       ,2.4470375317,102.8369139086,30.2980041504,0.00000000,0.00000000,67.0631481017,37.373,4.032,9.566,0.460,2021-10-03,04:26:45.849996,1633235205,849996,0000,5A2F,1,1,3.136,GPS-3.0,5,0.237,0.271,0.530,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000182,220003491       ,2.4470480885,102.8369396804,30.2067165375,0.00000000,0.00000000,68.1598101050,36.979,3.819,9.535,0.574,2021-10-03,04:26:46.149996,1633235206,149996,0000,5A2F,1,1,3.094,GPS-3.0,5,0.236,0.270,0.529,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000183,220003491       ,2.4470580151,102.8369653471,30.0953941345,0.00000000,0.00000000,69.5155548439,37.149,3.511,9.703,0.695,2021-10-03,04:26:46.449996,1633235206,449996,0000,5A2F,1,1,3.058,GPS-3.0,5,0.236,0.270,0.528,0.749,1.282,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000184,220003491       ,2.4470674655,102.8369915295,29.9307098389,0.00000000,0.00000000,71.0712533708,36.061,3.342,9.443,0.894,2021-10-03,04:26:46.750166,1633235206,750166,0000,5A2F,1,1,3.093,GPS-3.0,5,0.235,0.270,0.527,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000185,220003491       ,2.4470757761,102.8370174665,29.8300170898,0.00000000,0.00000000,72.7220008102,37.686,3.138,9.987,0.503,2021-10-03,04:26:47.050011,1633235207,050011,0000,5A2F,1,1,3.026,GPS-3.0,5,0.235,0.269,0.526,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000186,220003491       ,2.4470837010,102.8370446304,29.6862125397,0.00000000,0.00000000,74.3458509646,37.227,2.591,10.011,0.681,2021-10-03,04:26:47.349996,1633235207,349996,0000,5A2F,1,1,3.144,GPS-3.0,5,0.235,0.269,0.525,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000187,220003491       ,2.4470907810,102.8370715970,29.5982208252,0.00000000,0.00000000,76.0247456135,37.524,2.327,10.160,0.473,2021-10-03,04:26:47.649996,1633235207,649996,0000,5A2F,1,1,3.098,GPS-3.0,5,0.234,0.269,0.525,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000188,220003491       ,2.4470971677,102.8370989496,29.5110530853,0.00000000,0.00000000,77.7213031317,37.543,1.989,10.237,0.468,2021-10-03,04:26:47.950068,1633235207,950068,0000,5A2F,1,1,3.121,GPS-3.0,5,0.234,0.268,0.524,0.836,1.358,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000189,220003491       ,2.4471026758,102.8371266855,29.4131126404,0.00000000,0.00000000,79.2173262958,37.582,1.813,10.281,0.523,2021-10-03,04:26:48.250264,1633235208,250264,0000,5A2F,1,1,3.142,GPS-3.0,5,0.234,0.268,0.524,0.994,1.441,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000190,220003491       ,2.4471076431,102.8371544880,29.2930126190,0.00000000,0.00000000,80.1082971522,37.791,1.788,10.344,0.619,2021-10-03,04:26:48.549996,1633235208,549996,0000,5A2F,1,1,3.138,GPS-3.0,5,0.233,0.268,0.523,0.994,1.441,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000191,220003491       ,2.4471126049,102.8371825888,29.1481723785,0.00000000,0.00000000,80.7506559531,37.631,1.871,10.284,0.833,2021-10-03,04:26:48.849996,1633235208,849996,0000,5A2F,1,1,3.170,GPS-3.0,5,0.233,0.268,0.523,0.994,1.440,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000192,220003491       ,2.4471173443,102.8372102300,28.9072933197,0.00000000,0.00000000,80.9213492106,36.922,1.519,10.143,0.974,2021-10-03,04:26:49.149996,1633235209,149996,0000,5A2F,1,1,3.116,GPS-3.0,5,0.233,0.268,0.522,0.994,1.440,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000193,220003491       ,2.4471215846,102.8372372627,28.6820068359,0.00000000,0.00000000,80.9977653671,35.757,1.508,9.817,0.939,2021-10-03,04:26:49.450178,1633235209,450178,0000,5A2F,1,1,3.040,GPS-3.0,5,0.233,0.268,0.522,0.994,1.440,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000194,220003491       ,2.4471264143,102.8372680275,28.4462814331,0.00000000,0.00000000,80.7066012329,34.507,1.558,9.458,0.862,2021-10-03,04:26:49.800002,1633235209,800002,0000,5A2F,1,1,3.460,GPS-3.0,5,0.232,0.267,0.522,0.994,1.440,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000195,220003491       ,2.4471308525,102.8372971181,28.2517986298,0.00000000,0.00000000,80.4637811778,32.553,1.397,8.934,0.746,2021-10-03,04:26:50.149996,1633235210,149996,0000,5A2F,1,1,3.269,GPS-3.0,5,0.232,0.267,0.522,1.118,1.751,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000196,220003491       ,2.4471355884,102.8373241435,28.0453624725,0.00000000,0.00000000,79.9981398613,30.167,1.647,8.216,0.639,2021-10-03,04:26:50.499999,1633235210,499999,0000,5A2F,1,1,3.048,GPS-3.0,5,0.232,0.267,0.521,0.921,1.414,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000197,220003491       ,2.4471407584,102.8373520349,27.8392429352,0.00000000,0.00000000,79.4462537462,27.176,1.495,7.399,0.582,2021-10-03,04:26:50.899999,1633235210,899999,0000,5A2F,1,1,3.151,GPS-3.0,5,0.232,0.267,0.521,1.111,1.621,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000198,220003491       ,2.4471465272,102.8373799825,27.5881214142,0.00000000,0.00000000,78.6947758431,23.934,1.332,6.514,0.573,2021-10-03,04:26:51.349995,1633235211,349995,0000,5A2F,1,1,3.170,GPS-3.0,5,0.233,0.267,0.521,0.884,1.375,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000199,220003491       ,2.4471521480,102.8374067056,27.3689956665,0.00000000,0.00000000,77.5108991543,20.339,1.218,5.517,0.541,2021-10-03,04:26:51.850035,1633235211,850035,0000,5A2F,1,1,3.034,GPS-3.0,5,0.233,0.267,0.521,1.067,1.533,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
003491-20211003-122538-000000200,220003491       ,2.4471597758,102.8374327076,27.1751060486,0.00000000,0.00000000,73.1031731772,16.292,1.452,4.286,0.465,2021-10-03,04:26:52.449995,1633235212,449995,0000,5A2F,1,1,3.011,GPS-3.0,5,0.233,0.267,0.521,1.067,1.533,0,2,11,4,0,0,4,,,,,,,,,,,0,000000,,,,,
