8:speed,9:speed_n,10:speed_e,11:speed_d,14:unix_time_sec,15:unix_time_microsec,16:systemStatus,17:filterStatus,18:haveFix,19:extVelocity,20:distancetoprevious,21:releaseMode,22:device_id,23:lat_dev,24:lon_dev,25:hei_dev,26:hdop,27:vdop,28:fs_10,29:gnss_fix_status,30:gps_sat,31:glonass_sat,32:beidu_sat,33:gal_sat,34:sbas_sat,35:custLog0,36:custLog1,37:custLog2,38:custLog3,39:custLog4,40:custLog5,41:custLog6,42:custLog7,43:custLog8,44:custLog9,45:unix_time_sec_fixed,46:unix_time_microsec_fixed,47:pnvgbss_field3,48:pnvgbss_field4,49:pnvgbss_field5,50:pnvgbss_field6,51:pnvgbss_field7
27.501,-4.655,-6.057,0.118,1628131543,49997,0,5A4F           ,1,1,3.012,GPS-3.0       ,5,0.168,0.149,0.369,0.86,2.272,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.819,-4.668,-6.503,0.049,1628131543,449997,0,5A4F           ,1,1,3.163,GPS-3.0       ,5,0.168,0.149,0.369,0.86,2.272,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.363,-4.59,-6.742,0.076,1628131543,849996,0,5A4F           ,1,1,3.228,GPS-3.0       ,5,0.167,0.15,0.369,0.86,2.272,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.769,-4.752,-6.767,0.087,1628131544,249999,0,5A4F           ,1,1,3.31,GPS-3.0       ,5,0.167,0.15,0.369,0.784,1.855,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.467,-4.547,-6.806,0.061,1628131544,650136,0,5A4F           ,1,1,3.377,GPS-3.0       ,5,0.166,0.15,0.369,0.784,1.855,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
30.549,-4.698,-7.067,-0.285,1628131545,49997,0,5A4F           ,1,1,3.379,GPS-3.0       ,5,0.166,0.15,0.369,0.784,1.855,0,4,10,5,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
30.021,-4.668,-6.91,-0.376,1628131545,449994,0,5A4F           ,1,1,3.39,GPS-3.0       ,5,0.165,0.15,0.368,0.784,1.855,0,4,10,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.685,-4.637,-6.818,-0.35,1628131545,849995,0,5A4F           ,1,1,3.335,GPS-3.0       ,5,0.165,0.15,0.368,0.784,1.855,0,4,10,5,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.668,-4.716,-6.758,-0.271,1628131546,249995,0,5A4F           ,1,1,3.316,GPS-3.0       ,5,0.164,0.149,0.367,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.408,-4.685,-6.692,-0.229,1628131546,650142,0,5A4F           ,1,1,3.291,GPS-3.0       ,5,0.163,0.149,0.366,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.221,-4.739,-6.59,-0.203,1628131547,49996,0,5A4F           ,1,1,3.271,GPS-3.0       ,5,0.162,0.149,0.365,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.119,-4.955,-6.393,-0.221,1628131547,449996,0,5A4F           ,1,1,3.275,GPS-3.0       ,5,0.161,0.148,0.364,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.739,-4.95,-6.263,-0.216,1628131547,849996,0,5A4F           ,1,1,3.23,GPS-3.0       ,5,0.161,0.148,0.364,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.694,-5.128,-5.734,-0.062,1628131548,249997,0,5A4F           ,1,1,3.21,GPS-3.0       ,5,0.16,0.148,0.363,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.582,-4.71,-4.944,0.018,1628131548,699998,0,5A4F           ,1,1,3.314,GPS-3.0       ,5,0.159,0.148,0.363,0.86,2.274,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.321,-4.606,-4.15,0.001,1628131549,200208,0,5A4F           ,1,1,3.196,GPS-3.0       ,5,0.158,0.148,0.362,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
19.367,-4.157,-3.414,0.077,1628131549,750248,0,5A4F           ,1,1,3.185,GPS-3.0       ,5,0.157,0.147,0.362,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.519,-3.959,-2.829,0.049,1628131550,349996,0,5A4F           ,1,1,3.007,GPS-3.0       ,5,0.157,0.147,0.362,0.784,1.855,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.346,-4.078,-2.566,0.082,1628131551,36,0,5A4F           ,1,1,3.15,GPS-3.0       ,5,0.157,0.147,0.363,0.72,1.67,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
17.527,-4.368,-2.15,0.056,1628131551,650165,0,5A4F           ,1,1,3.132,GPS-3.0       ,5,0.157,0.147,0.363,0.818,1.8,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
18.873,-4.919,-1.814,0.231,1628131552,249997,0,5A4F           ,1,1,3.007,GPS-3.0       ,5,0.157,0.147,0.364,0.72,1.67,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
20.932,-5.644,-1.396,0.481,1628131552,800004,0,5A4F           ,1,1,3.095,GPS-3.0       ,5,0.157,0.147,0.364,0.72,1.67,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.525,-6.232,-0.56,0.449,1628131553,300041,0,5A4F           ,1,1,3.071,GPS-3.0       ,5,0.157,0.147,0.363,0.72,1.67,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
22.902,-6.359,-0.184,0.387,1628131553,800003,0,5A4F           ,1,1,3.26,GPS-3.0       ,5,0.156,0.148,0.362,0.72,1.67,0,4,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.529,-6.809,0.244,0.246,1628131554,300044,0,5A2F           ,1,1,3.319,GPS-3.0       ,5,0.156,0.148,0.362,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.928,-6.924,0.101,0.286,1628131554,750260,0,5A2F           ,1,1,3.073,GPS-3.0       ,5,0.157,0.149,0.363,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.457,-7.056,-0.465,0.296,1628131555,200220,0,5A2F           ,1,1,3.126,GPS-3.0       ,5,0.158,0.149,0.364,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.905,-7.111,-1.103,0.312,1628131555,650170,0,5A2F           ,1,1,3.147,GPS-3.0       ,5,0.158,0.15,0.365,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.411,-6.857,-1.675,0.271,1628131556,100117,0,5A2F           ,1,1,3.168,GPS-3.0       ,5,0.159,0.151,0.365,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.518,-7.113,-1.916,0.298,1628131556,550079,0,5A2F           ,1,1,3.296,GPS-3.0       ,5,0.159,0.151,0.366,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.709,-6.94,-2.623,0.243,1628131557,34,0,5A2F           ,1,1,3.311,GPS-3.0       ,5,0.16,0.152,0.367,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.062,-7.065,-2.567,0.361,1628131557,400005,0,5A2F           ,1,1,3.014,GPS-3.0       ,5,0.161,0.153,0.369,0.708,1.59,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.239,-6.981,-2.917,0.371,1628131557,800004,0,5A2F           ,1,1,3.005,GPS-3.0       ,5,0.162,0.154,0.37,0.887,1.392,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.302,-6.702,-2.909,0.315,1628131558,249996,0,5A2F           ,1,1,3.354,GPS-3.0       ,5,0.163,0.156,0.372,0.887,1.392,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.753,-6.501,-2.985,0.237,1628131558,700002,0,5A2F           ,1,1,3.234,GPS-3.0       ,5,0.165,0.158,0.374,0.75,1.458,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.257,-6.505,-2.628,0.262,1628131559,149997,0,5A2F           ,1,1,3.192,GPS-3.0       ,5,0.167,0.159,0.375,0.678,1.39,0,2,10,5,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.581,-6.454,-2.23,0.286,1628131559,600003,0,5A2F           ,1,1,3.088,GPS-3.0       ,5,0.167,0.16,0.376,0.731,1.458,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.009,-6.587,-1.046,0.437,1628131560,100165,0,5A2F           ,1,1,3.316,GPS-3.0       ,5,0.169,0.161,0.378,0.734,1.394,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
23.832,-6.608,-0.398,0.577,1628131560,550158,0,5A2F           ,1,1,3.031,GPS-3.0       ,5,0.171,0.164,0.381,0.751,1.592,0,2,10,5,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.246,-6.708,0.603,0.527,1628131561,81,0,5A2F           ,1,1,3.056,GPS-3.0       ,5,0.174,0.167,0.384,0.87,1.798,0,2,10,5,0,0,0,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.896,-6.776,1.381,0.569,1628131561,450007,0,5A2F           ,1,1,3.227,GPS-3.0       ,5,0.175,0.168,0.385,0.796,1.746,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.193,-6.782,2.634,0.648,1628131561,900000,0,5A2F           ,1,1,3.318,GPS-3.0       ,5,0.177,0.17,0.387,0.843,1.829,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.17,-7.161,3.155,0.654,1628131562,300014,0,5A2F           ,1,1,3.081,GPS-3.0       ,5,0.179,0.172,0.389,0.974,1.751,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.949,-7.414,3.774,0.664,1628131562,700001,0,5A2F           ,1,1,3.248,GPS-3.0       ,5,0.18,0.174,0.391,0.855,1.605,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
31.748,-7.596,4.481,0.705,1628131563,49995,0,5A2F           ,1,1,3.089,GPS-3.0       ,5,0.18,0.173,0.392,1.055,1.751,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.178,-7.867,4.8,0.574,1628131563,400003,0,5A2F           ,1,1,3.229,GPS-3.0       ,5,0.18,0.173,0.392,0.871,1.646,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
35.07,-8.325,5.06,0.411,1628131563,750275,0,5A2F           ,1,1,3.399,GPS-3.0       ,5,0.18,0.173,0.392,0.958,2.335,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
36.182,-8.568,5.254,0.386,1628131564,100150,0,5A2F           ,1,1,3.47,GPS-3.0       ,5,0.182,0.175,0.394,0.796,1.746,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.524,-8.833,5.534,0.472,1628131564,400001,0,5A2F           ,1,1,3.112,GPS-3.0       ,5,0.183,0.176,0.395,0.916,1.744,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.686,-8.979,5.904,0.553,1628131564,700000,0,5A2F           ,1,1,3.229,GPS-3.0       ,5,0.183,0.176,0.395,0.916,1.744,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
38.866,-9.073,5.852,0.412,1628131565,67,0,5A2F           ,1,1,3.269,GPS-3.0       ,5,0.183,0.176,0.396,0.9,1.551,0,2,10,5,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.199,-9.548,6.309,0.227,1628131565,300016,0,5A2F           ,1,1,3.381,GPS-3.0       ,5,0.183,0.177,0.396,0.753,1.549,0,2,10,4,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.429,-9.741,6.128,0.256,1628131565,600006,0,5A2F           ,1,1,3.455,GPS-3.0       ,5,0.184,0.177,0.397,0.753,1.549,0,2,10,4,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.954,-9.931,6.099,0.065,1628131565,900000,0,5A2F           ,1,1,3.459,GPS-3.0       ,5,0.184,0.177,0.397,0.753,1.549,0,2,10,4,0,0,1,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.791,-10.294,5.943,0.101,1628131566,200243,0,5A2F           ,1,1,3.552,GPS-3.0       ,5,0.184,0.178,0.397,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.254,-10.396,6.024,0.203,1628131566,450016,0,5A2F           ,1,1,3.008,GPS-3.0       ,5,0.185,0.178,0.398,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.51,-10.22,5.915,0.297,1628131566,750016,0,5A2F           ,1,1,3.576,GPS-3.0       ,5,0.185,0.178,0.398,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.867,-10.573,6.058,0.116,1628131567,75,0,5A2F           ,1,1,3.007,GPS-3.0       ,5,0.185,0.178,0.398,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.577,-10.421,6.159,0.289,1628131567,249997,0,5A2F           ,1,1,3.044,GPS-3.0       ,5,0.185,0.179,0.399,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
44.191,-10.487,6.38,0.255,1628131567,500000,0,5A2F           ,1,1,3.034,GPS-3.0       ,5,0.186,0.179,0.399,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.949,-10.444,6.321,0.368,1628131567,750018,0,5A2F           ,1,1,3.043,GPS-3.0       ,5,0.186,0.179,0.399,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.27,-10.311,6.177,0.38,1628131568,70,0,5A2F           ,1,1,3.051,GPS-3.0       ,5,0.186,0.179,0.4,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.372,-10.371,6.132,0.296,1628131568,249998,0,5A2F           ,1,1,3.027,GPS-3.0       ,5,0.186,0.18,0.4,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.994,-10.511,6.234,0.194,1628131568,499999,0,5A2F           ,1,1,3.029,GPS-3.0       ,5,0.186,0.18,0.4,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.218,-10.372,6.044,0.085,1628131568,800004,0,5A2F           ,1,1,3.606,GPS-3.0       ,5,0.187,0.18,0.401,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.963,-10.264,6.09,0.047,1628131569,100178,0,5A2F           ,1,1,3.6,GPS-3.0       ,5,0.187,0.181,0.401,0.753,1.549,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
43.092,-10.261,6.163,-0.056,1628131569,400005,0,5A2F           ,1,1,3.572,GPS-3.0       ,5,0.187,0.181,0.401,0.753,1.549,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
42.57,-10.031,6.262,0.036,1628131569,700000,0,5A2F           ,1,1,3.553,GPS-3.0       ,5,0.187,0.181,0.402,0.86,1.604,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.554,-9.698,6.259,0.094,1628131570,97,0,5A2F           ,1,1,3.511,GPS-3.0       ,5,0.188,0.182,0.402,0.807,1.588,0,2,10,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
41.442,-9.796,6.045,-0.102,1628131570,300002,0,5A2F           ,1,1,3.466,GPS-3.0       ,5,0.188,0.182,0.403,0.807,1.588,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
39.537,-9.266,5.896,-0.11,1628131570,600004,0,5A2F           ,1,1,3.413,GPS-3.0       ,5,0.188,0.182,0.403,0.795,1.745,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
37.67,-8.822,5.627,-0.173,1628131570,900002,0,5A2F           ,1,1,3.255,GPS-3.0       ,5,0.189,0.183,0.404,0.782,1.597,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
33.517,-7.9,4.926,-0.076,1628131571,200265,0,5A2F           ,1,1,3.008,GPS-3.0       ,5,0.189,0.183,0.404,0.739,1.594,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
29.301,-6.839,4.412,-0.034,1628131571,550119,0,5A2F           ,1,1,3.011,GPS-3.0       ,5,0.189,0.183,0.405,0.756,1.673,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.419,-6.553,4.402,-0.167,1628131571,949996,0,5A2F           ,1,1,3.072,GPS-3.0       ,5,0.19,0.184,0.405,0.86,2.284,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.408,-6.392,4.136,-0.127,1628131572,349997,0,5A2F           ,1,1,3.059,GPS-3.0       ,5,0.19,0.184,0.406,0.768,1.838,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.367,-6.269,3.786,-0.123,1628131572,800005,0,5A2F           ,1,1,3.359,GPS-3.0       ,5,0.191,0.184,0.407,0.772,1.74,0,2,10,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.898,-6.062,3.874,-0.247,1628131573,249997,0,5A2F           ,1,1,3.2,GPS-3.0       ,5,0.191,0.185,0.408,0.708,1.589,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.555,-5.698,3.749,-0.206,1628131573,700000,0,5A2F           ,1,1,3.095,GPS-3.0       ,5,0.192,0.185,0.409,0.657,1.375,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.363,-5.658,3.713,-0.173,1628131574,149998,0,5A2F           ,1,1,3.026,GPS-3.0       ,5,0.192,0.185,0.41,0.657,1.375,0,2,11,4,0,0,2,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.461,-5.662,3.756,-0.077,1628131574,600006,0,5A2F           ,1,1,3.062,GPS-3.0       ,5,0.194,0.187,0.411,0.657,1.375,0,2,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
24.891,-5.676,3.948,0.025,1628131575,49997,0,5A2F           ,1,1,3.106,GPS-3.0       ,5,0.195,0.188,0.413,0.733,1.522,0,2,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
25.46,-5.817,4.023,-0.067,1628131575,500002,0,5A2F           ,1,1,3.055,GPS-3.0       ,5,0.196,0.188,0.414,0.733,1.522,0,2,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.159,-5.994,4.108,-0.07,1628131575,949996,0,5A2F           ,1,1,3.199,GPS-3.0       ,5,0.196,0.189,0.415,0.772,1.74,0,2,11,4,0,0,3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.997,-6.24,4.16,-0.194,1628131576,400003,0,5A2F           ,1,1,3.319,GPS-3.0       ,5,0.196,0.189,0.415,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.512,-6.231,4.425,-0.306,1628131576,800004,0,5A2F           ,1,1,3.03,GPS-3.0       ,5,0.197,0.189,0.416,0.708,1.589,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.538,-6.354,4.259,-0.253,1628131577,200323,0,5A2F           ,1,1,3.088,GPS-3.0       ,5,0.197,0.19,0.417,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.572,-6.391,4.221,-0.237,1628131577,600002,0,5A2F           ,1,1,3.101,GPS-3.0       ,5,0.198,0.19,0.417,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.892,-6.455,4.286,-0.121,1628131578,95,0,5A2F           ,1,1,3.144,GPS-3.0       ,5,0.198,0.19,0.418,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.481,-6.639,4.303,-0.058,1628131578,400005,0,5A2F           ,1,1,3.165,GPS-3.0       ,5,0.198,0.191,0.419,0.708,1.589,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.382,-6.558,4.376,0.028,1628131578,800004,0,5A2F           ,1,1,3.154,GPS-3.0       ,5,0.199,0.191,0.419,0.708,1.589,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
28.004,-6.536,4.217,0.11,1628131579,200266,0,5A2F           ,1,1,3.18,GPS-3.0       ,5,0.199,0.191,0.42,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.677,-6.41,4.244,0.04,1628131579,600004,0,5A2F           ,1,1,3.134,GPS-3.0       ,5,0.2,0.192,0.421,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.663,-6.45,4.177,0.058,1628131580,100,0,5A2F           ,1,1,3.147,GPS-3.0       ,5,0.2,0.192,0.422,0.772,1.74,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.563,-6.424,4.166,0.113,1628131580,400006,0,5A2F           ,1,1,3.069,GPS-3.0       ,5,0.201,0.194,0.423,0.772,1.739,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.622,-6.48,4.109,0.235,1628131580,800003,0,5A2F           ,1,1,3.103,GPS-3.0       ,5,0.202,0.194,0.424,0.843,1.823,0,2,11,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.059,-6.272,4.143,0.241,1628131581,200269,0,5A2F           ,1,1,3.045,GPS-3.0       ,5,0.202,0.194,0.424,0.772,1.739,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
27.032,-6.22,4.206,0.171,1628131581,600006,0,5A2F           ,1,1,3.004,GPS-3.0       ,5,0.202,0.195,0.425,0.769,1.84,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
26.58,-6.127,4.12,0.114,1628131582,49998,0,5A2F           ,1,1,3.325,GPS-3.0       ,5,0.203,0.195,0.426,0.769,1.84,0,2,10,4,0,0,4,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,0,0,                 ,                 ,                 ,,
