filename,latitude,longitude,height,roll,pitch,heading,date,time,unix_time_sec,distancetoprevious
003491-20211011-144916-000000267,2.429769,102.765415,9.3535251617,0,0,229.265681379,2021-10-11,14:51:08,1633935068,3.23
003491-20211011-144916-000000268,2.429751,102.765392,9.3757886887,0,0,231.363587643,2021-10-11,14:51:08,1633935068,3.334
003491-20211011-144916-000000269,2.429733,102.765368,9.3701591492,0,0,232.7425208741,2021-10-11,14:51:08,1633935068,3.311
003491-20211011-144916-000000270,2.429716,102.765346,9.3633756638,0,0,234.1221098034,2021-10-11,14:51:09,1633935069,3.074
003491-20211011-144916-000000271,2.429701,102.765322,9.366891861,0,0,235.3282665693,2021-10-11,14:51:09,1633935069,3.145
003491-20211011-145301-000000001,2.435464,102.765291,11.6575202942,0,0,6.2319380233,2021-10-11,14:52:59,1633935179,0.0
003491-20211011-145301-000000002,2.435492,102.765295,11.8030443192,0,0,9.651518335,2021-10-11,14:53:00,1633935180,3.104
003491-20211011-145301-000000003,2.435518,102.765303,11.9925270081,0,0,18.7380007332,2021-10-11,14:53:01,1633935181,3.075
003491-20211011-145301-000000004,2.435540,102.765320,12.0424671173,0,0,34.3629788276,2021-10-11,14:53:02,1633935182,3.08
003491-20211011-145301-000000005,2.435557,102.765342,11.977227211,0,0,49.2022512334,2021-10-11,14:53:02,1633935182,3.103
003491-20211011-145301-000000006,2.435568,102.765367,11.97569561,0,0,67.2651099653,2021-10-11,14:53:03,1633935183,3.044
003491-20211011-145301-000000007,2.435570,102.765395,11.9413318634,0,0,83.6476806896,2021-10-11,14:53:04,1633935184,3.08
003491-20211011-145301-000000008,2.435568,102.765423,12.0060520172,0,0,92.3648735423,2021-10-11,14:53:05,1633935185,3.135
003491-20211011-145301-000000009,2.435566,102.765451,12.068189621,0,0,93.2791968156,2021-10-11,14:53:06,1633935186,3.169
003491-20211011-145301-000000010,2.435565,102.765479,12.0239419937,0,0,92.1719685096,2021-10-11,14:53:06,1633935186,3.045
003491-20211011-145301-000000011,2.435564,102.765507,12.0911178589,0,0,91.4520460805,2021-10-11,14:53:07,1633935187,3.162
003491-20211011-145301-000000012,2.435564,102.765534,12.1843013763,0,0,89.8709392499,2021-10-11,14:53:08,1633935188,3.034
003491-20211011-145301-000000013,2.435565,102.765562,12.2913360596,0,0,88.7374966779,2021-10-11,14:53:09,1633935189,3.051
003491-20211011-145301-000000014,2.435565,102.765589,12.331079483,0,0,89.6688885939,2021-10-11,14:53:09,1633935189,3.034
003491-20211011-145301-000000015,2.435564,102.765616,12.4589967728,0,0,90.6835336857,2021-10-11,14:53:10,1633935190,3.008
003491-20211011-145301-000000016,2.435564,102.765643,12.5394878387,0,0,90.8122212798,2021-10-11,14:53:11,1633935191,3.011
003491-20211011-145301-000000017,2.435563,102.765672,12.5868434906,0,0,90.7749079564,2021-10-11,14:53:11,1633935191,3.247
003491-20211011-145301-000000018,2.435563,102.765701,12.6226739883,0,0,90.9426642326,2021-10-11,14:53:12,1633935192,3.172
003491-20211011-145301-000000019,2.435563,102.765729,12.6441001892,0,0,91.1655128146,2021-10-11,14:53:12,1633935192,3.074
003491-20211011-145301-000000020,2.435562,102.765758,12.6709671021,0,0,91.4518684956,2021-10-11,14:53:13,1633935193,3.212
003491-20211011-145301-000000021,2.435561,102.765787,12.6607494354,0,0,91.7693561788,2021-10-11,14:53:13,1633935193,3.238
003491-20211011-145301-000000022,2.435561,102.765816,12.6242103577,0,0,92.1282621291,2021-10-11,14:53:14,1633935194,3.25
003491-20211011-145301-000000023,2.435560,102.765843,12.6111392975,0,0,92.3950902992,2021-10-11,14:53:14,1633935194,3.013
003491-20211011-145301-000000024,2.435559,102.765871,12.5957326889,0,0,92.3370132007,2021-10-11,14:53:15,1633935195,3.075
003491-20211011-145301-000000025,2.435558,102.765899,12.5725440979,0,0,92.2720171206,2021-10-11,14:53:15,1633935195,3.11
003491-20211011-145301-000000026,2.435557,102.765927,12.521780014,0,0,92.2184479469,2021-10-11,14:53:16,1633935196,3.107
003491-20211011-145301-000000027,2.435556,102.765954,12.4848470688,0,0,92.1936885112,2021-10-11,14:53:16,1633935196,3.073
003491-20211011-145301-000000028,2.435555,102.765982,12.4486494064,0,0,92.1409457904,2021-10-11,14:53:17,1633935197,3.07
003491-20211011-145301-000000029,2.435554,102.766010,12.4242916107,0,0,92.1770091892,2021-10-11,14:53:17,1633935197,3.07
003491-20211011-145301-000000030,2.435553,102.766037,12.3976917267,0,0,92.633019939,2021-10-11,14:53:17,1633935197,3.062
003491-20211011-145301-000000031,2.435551,102.766064,12.368016243,0,0,92.883885957,2021-10-11,14:53:18,1633935198,3.025
003491-20211011-145301-000000032,2.435550,102.766092,12.3450450897,0,0,93.1324502013,2021-10-11,14:53:18,1633935198,3.049
003491-20211011-145301-000000033,2.435548,102.766119,12.3289451599,0,0,93.319180743,2021-10-11,14:53:19,1633935199,3.024
003491-20211011-145301-000000034,2.435546,102.766146,12.3164806366,0,0,93.2239815663,2021-10-11,14:53:19,1633935199,3.059
003491-20211011-145301-000000035,2.435545,102.766175,12.2913322449,0,0,92.9196829784,2021-10-11,14:53:20,1633935200,3.205
003491-20211011-145301-000000036,2.435543,102.766205,12.226852417,0,0,92.3617658063,2021-10-11,14:53:20,1633935200,3.288
003491-20211011-145301-000000037,2.435543,102.766234,12.2039470673,0,0,91.7993611998,2021-10-11,14:53:21,1633935201,3.289
003491-20211011-145301-000000038,2.435542,102.766264,12.1787967682,0,0,91.3194584483,2021-10-11,14:53:21,1633935201,3.333
003491-20211011-145301-000000039,2.435541,102.766294,12.1685295105,0,0,90.830246149,2021-10-11,14:53:21,1633935201,3.347
003491-20211011-145301-000000040,2.435541,102.766324,12.1384105682,0,0,90.2985022618,2021-10-11,14:53:22,1633935202,3.331
003491-20211011-145301-000000041,2.435541,102.766354,12.1189374924,0,0,89.9346512545,2021-10-11,14:53:22,1633935202,3.323
003491-20211011-145301-000000042,2.435542,102.766384,12.0737390518,0,0,89.7339119948,2021-10-11,14:53:23,1633935203,3.29
003491-20211011-145301-000000043,2.435542,102.766414,11.9993333817,0,0,89.5364170749,2021-10-11,14:53:23,1633935203,3.302
003491-20211011-145301-000000044,2.435542,102.766443,11.9248075485,0,0,89.398891216,2021-10-11,14:53:24,1633935204,3.277
003491-20211011-145301-000000045,2.435542,102.766473,11.8565454483,0,0,89.5817490405,2021-10-11,14:53:24,1633935204,3.301
003491-20211011-145301-000000046,2.435542,102.766503,11.7544898987,0,0,89.9837056731,2021-10-11,14:53:25,1633935205,3.345
003491-20211011-145301-000000047,2.435542,102.766530,11.6624698639,0,0,90.5290962783,2021-10-11,14:53:25,1633935205,3.021
003491-20211011-145301-000000048,2.435542,102.766558,11.5720682144,0,0,91.1291762083,2021-10-11,14:53:25,1633935205,3.069
003491-20211011-145301-000000049,2.435541,102.766586,11.4958715439,0,0,91.538898766,2021-10-11,14:53:26,1633935206,3.094
003491-20211011-145301-000000050,2.435540,102.766613,11.4300260544,0,0,91.7765073868,2021-10-11,14:53:26,1633935206,3.091
003491-20211011-145301-000000051,2.435539,102.766642,11.3599777222,0,0,91.9633950229,2021-10-11,14:53:27,1633935207,3.133
003491-20211011-145301-000000052,2.435538,102.766670,11.3034467697,0,0,92.2072054555,2021-10-11,14:53:27,1633935207,3.118
003491-20211011-145301-000000053,2.435537,102.766698,11.2386684418,0,0,92.2730279886,2021-10-11,14:53:27,1633935207,3.152
003491-20211011-145301-000000054,2.435535,102.766726,11.1580648422,0,0,92.1982647379,2021-10-11,14:53:28,1633935208,3.144
003491-20211011-145301-000000055,2.435534,102.766755,11.0910902023,0,0,92.1066650709,2021-10-11,14:53:28,1633935208,3.153
003491-20211011-145301-000000056,2.435533,102.766783,11.0312452316,0,0,92.1868310012,2021-10-11,14:53:29,1633935209,3.153
003491-20211011-145301-000000057,2.435532,102.766811,10.9643573761,0,0,92.2466771187,2021-10-11,14:53:29,1633935209,3.155
003491-20211011-145301-000000058,2.435531,102.766840,10.9187965393,0,0,92.2929174994,2021-10-11,14:53:29,1633935209,3.173
003491-20211011-145301-000000059,2.435530,102.766869,10.8698530197,0,0,92.9307752056,2021-10-11,14:53:30,1633935210,3.195
003491-20211011-145301-000000060,2.435528,102.766897,10.8367290497,0,0,93.7417508865,2021-10-11,14:53:30,1633935210,3.19
003491-20211011-145301-000000061,2.435527,102.766926,10.7995767593,0,0,94.3608665537,2021-10-11,14:53:31,1633935211,3.176
003491-20211011-145301-000000062,2.435526,102.766954,10.7963905334,0,0,94.7476806569,2021-10-11,14:53:31,1633935211,3.139
003491-20211011-145301-000000063,2.435525,102.766983,10.7977962494,0,0,95.2571854483,2021-10-11,14:53:31,1633935211,3.179
003491-20211011-145301-000000064,2.435523,102.767011,10.7479133606,0,0,95.7488566157,2021-10-11,14:53:32,1633935212,3.093
003491-20211011-145301-000000065,2.435522,102.767039,10.7349977493,0,0,96.0200219559,2021-10-11,14:53:32,1633935212,3.15
003491-20211011-145301-000000066,2.435520,102.767067,10.7206535339,0,0,96.1789194768,2021-10-11,14:53:33,1633935213,3.114
003491-20211011-145301-000000067,2.435518,102.767095,10.6721410751,0,0,96.3124769958,2021-10-11,14:53:33,1633935213,3.129
003491-20211011-145301-000000068,2.435516,102.767123,10.5586853027,0,0,96.3774184344,2021-10-11,14:53:33,1633935213,3.128
003491-20211011-145301-000000069,2.435515,102.767151,10.523648262,0,0,96.3550973762,2021-10-11,14:53:34,1633935214,3.087
003491-20211011-145301-000000070,2.435513,102.767178,10.5125904083,0,0,96.2546252935,2021-10-11,14:53:34,1633935214,3.076
003491-20211011-145301-000000071,2.435512,102.767207,10.4969139099,0,0,96.3620505088,2021-10-11,14:53:35,1633935215,3.13
003491-20211011-145301-000000072,2.435510,102.767234,10.491019249,0,0,96.4007913418,2021-10-11,14:53:35,1633935215,3.079
003491-20211011-145301-000000073,2.435508,102.767262,10.4367036819,0,0,96.2382533301,2021-10-11,14:53:35,1633935215,3.05
003491-20211011-145301-000000074,2.435507,102.767289,10.4486169815,0,0,96.2315392541,2021-10-11,14:53:36,1633935216,3.015
003491-20211011-145301-000000075,2.435506,102.767316,10.4267435074,0,0,95.8968531546,2021-10-11,14:53:36,1633935216,3.02
003491-20211011-145301-000000076,2.435504,102.767346,10.4112472534,0,0,95.4667698029,2021-10-11,14:53:37,1633935217,3.342
003491-20211011-145301-000000077,2.435503,102.767376,10.3973636627,0,0,95.1416186475,2021-10-11,14:53:37,1633935217,3.312
003491-20211011-145301-000000078,2.435502,102.767406,10.3945531845,0,0,95.1180340043,2021-10-11,14:53:38,1633935218,3.317
003491-20211011-145301-000000079,2.435502,102.767433,10.3984289169,0,0,95.2025917462,2021-10-11,14:53:38,1633935218,3.024
003491-20211011-145301-000000080,2.435500,102.767461,10.3976430893,0,0,95.233020239,2021-10-11,14:53:38,1633935218,3.091
003491-20211011-145301-000000081,2.435499,102.767488,10.4144802094,0,0,95.3325497556,2021-10-11,14:53:39,1633935219,3.092
003491-20211011-145301-000000082,2.435498,102.767516,10.402929306,0,0,95.3670285505,2021-10-11,14:53:39,1633935219,3.087
003491-20211011-145301-000000083,2.435497,102.767544,10.4091072083,0,0,95.2497610326,2021-10-11,14:53:40,1633935220,3.109
003491-20211011-145301-000000084,2.435496,102.767572,10.439245224,0,0,95.2212586532,2021-10-11,14:53:40,1633935220,3.141
003491-20211011-145301-000000085,2.435495,102.767601,10.4870576859,0,0,95.1722725365,2021-10-11,14:53:40,1633935220,3.225
003491-20211011-145301-000000086,2.435494,102.767631,10.529964447,0,0,95.0592807171,2021-10-11,14:53:41,1633935221,3.26
003491-20211011-145301-000000087,2.435493,102.767659,10.5516777039,0,0,94.8004985098,2021-10-11,14:53:41,1633935221,3.201
003491-20211011-145301-000000088,2.435492,102.767688,10.5897216797,0,0,94.2572320934,2021-10-11,14:53:42,1633935222,3.181
003491-20211011-145301-000000089,2.435492,102.767716,10.6125164032,0,0,93.8838666326,2021-10-11,14:53:42,1633935222,3.139
003491-20211011-145301-000000090,2.435492,102.767744,10.6354961395,0,0,93.8103123254,2021-10-11,14:53:42,1633935222,3.094
003491-20211011-145301-000000091,2.435492,102.767772,10.6444921494,0,0,94.0388299645,2021-10-11,14:53:43,1633935223,3.073
003491-20211011-145301-000000092,2.435491,102.767799,10.6384925842,0,0,94.5298727545,2021-10-11,14:53:43,1633935223,3.031
003491-20211011-145301-000000093,2.435490,102.767830,10.651515007,0,0,95.1010268333,2021-10-11,14:53:44,1633935224,3.374
003491-20211011-145301-000000094,2.435489,102.767860,10.6678333282,0,0,95.8318229235,2021-10-11,14:53:44,1633935224,3.338
003491-20211011-145301-000000095,2.435487,102.767889,10.6940793991,0,0,96.484638744,2021-10-11,14:53:45,1633935225,3.301
003491-20211011-145301-000000096,2.435485,102.767919,10.7222614288,0,0,96.585916789,2021-10-11,14:53:45,1633935225,3.276
003491-20211011-145301-000000097,2.435483,102.767948,10.715839386,0,0,96.6848998905,2021-10-11,14:53:45,1633935225,3.248
003491-20211011-145301-000000098,2.435480,102.767977,10.7007455826,0,0,97.516693988,2021-10-11,14:53:46,1633935226,3.208
003491-20211011-145301-000000099,2.435478,102.768005,10.7066917419,0,0,97.6660838855,2021-10-11,14:53:46,1633935226,3.176
003491-20211011-145301-000000100,2.435476,102.768033,10.7243432999,0,0,97.9688251903,2021-10-11,14:53:47,1633935227,3.116
003491-20211011-145301-000000101,2.435474,102.768061,10.7492141724,0,0,97.5810207096,2021-10-11,14:53:47,1633935227,3.126
003491-20211011-145301-000000102,2.435472,102.768089,10.7582101822,0,0,96.6722298896,2021-10-11,14:53:48,1633935228,3.083
003491-20211011-145301-000000103,2.435470,102.768116,10.7497053146,0,0,95.6799468371,2021-10-11,14:53:48,1633935228,3.067
003491-20211011-145301-000000104,2.435470,102.768144,10.7520437241,0,0,94.8722974583,2021-10-11,14:53:49,1633935229,3.044
003491-20211011-145301-000000105,2.435469,102.768171,10.7541007996,0,0,94.8563148157,2021-10-11,14:53:49,1633935229,3.006
003491-20211011-145301-000000106,2.435468,102.768200,10.743265152,0,0,95.1195229855,2021-10-11,14:53:50,1633935230,3.265
003491-20211011-145301-000000107,2.435467,102.768230,10.7219438553,0,0,95.6484255141,2021-10-11,14:53:50,1633935230,3.285
003491-20211011-145301-000000108,2.435465,102.768259,10.6872901917,0,0,96.0134376535,2021-10-11,14:53:51,1633935231,3.24
003491-20211011-145301-000000109,2.435463,102.768288,10.644402504,0,0,95.7246094441,2021-10-11,14:53:51,1633935231,3.235
003491-20211011-145301-000000110,2.435462,102.768317,10.6308164597,0,0,94.8044122082,2021-10-11,14:53:52,1633935232,3.21
003491-20211011-145301-000000111,2.435461,102.768345,10.6254434586,0,0,94.0860197415,2021-10-11,14:53:52,1633935232,3.176
003491-20211011-145301-000000112,2.435461,102.768373,10.6269168854,0,0,93.4732698106,2021-10-11,14:53:53,1633935233,3.13
003491-20211011-145301-000000113,2.435461,102.768401,10.67146492,0,0,92.8122304424,2021-10-11,14:53:53,1633935233,3.085
003491-20211011-145301-000000114,2.435462,102.768428,10.71022892,0,0,92.1080174484,2021-10-11,14:53:54,1633935234,3.015
003491-20211011-145301-000000115,2.435464,102.768458,10.7770805359,0,0,91.6385375656,2021-10-11,14:53:54,1633935234,3.275
003491-20211011-145301-000000116,2.435465,102.768487,10.7638349533,0,0,91.5087161601,2021-10-11,14:53:55,1633935235,3.211
003491-20211011-145301-000000117,2.435465,102.768515,10.7637262344,0,0,91.68671772,2021-10-11,14:53:55,1633935235,3.184
003491-20211011-145301-000000118,2.435466,102.768544,10.7727985382,0,0,91.9721103443,2021-10-11,14:53:56,1633935236,3.145
003491-20211011-145301-000000119,2.435467,102.768572,10.7850856781,0,0,92.1831973406,2021-10-11,14:53:56,1633935236,3.131
003491-20211011-145301-000000120,2.435467,102.768600,10.8002986908,0,0,92.277918404,2021-10-11,14:53:57,1633935237,3.076
003491-20211011-145301-000000121,2.435468,102.768627,10.842798233,0,0,90.4726447649,2021-10-11,14:53:57,1633935237,3.044
003491-20211011-145301-000000122,2.435471,102.768655,10.8946466446,0,0,86.6229657335,2021-10-11,14:53:58,1633935238,3.164
003491-20211011-145301-000000123,2.435476,102.768682,11.0455875397,0,0,82.4134723367,2021-10-11,14:53:59,1633935239,3.064
003491-20211011-145301-000000124,2.435484,102.768710,11.057767868,0,0,77.4296472239,2021-10-11,14:53:59,1633935239,3.182
003491-20211011-145301-000000125,2.435494,102.768735,10.9419298172,0,0,72.2761328913,2021-10-11,14:54:00,1633935240,3.055
003491-20211011-145301-000000126,2.435507,102.768760,10.8764028549,0,0,66.6320060707,2021-10-11,14:54:01,1633935241,3.04
003491-20211011-145301-000000127,2.435521,102.768783,10.9079666138,0,0,61.7022214146,2021-10-11,14:54:01,1633935241,3.055
003491-20211011-145301-000000128,2.435537,102.768806,10.9376411438,0,0,58.5269552619,2021-10-11,14:54:02,1633935242,3.067
003491-20211011-145301-000000129,2.435555,102.768829,10.9657325745,0,0,54.7139509313,2021-10-11,14:54:03,1633935243,3.222
003491-20211011-145301-000000130,2.435574,102.768848,10.9845294952,0,0,49.444975666,2021-10-11,14:54:03,1633935243,3.038
003491-20211011-145301-000000131,2.435596,102.768866,11.0215625763,0,0,42.2968719259,2021-10-11,14:54:04,1633935244,3.211
003491-20211011-145301-000000132,2.435621,102.768881,11.1122646332,0,0,34.2115945148,2021-10-11,14:54:05,1633935245,3.197
003491-20211011-145301-000000133,2.435647,102.768892,11.2162685394,0,0,26.2256997712,2021-10-11,14:54:05,1633935245,3.092
003491-20211011-145301-000000134,2.435675,102.768899,11.3241844177,0,0,18.6221863381,2021-10-11,14:54:06,1633935246,3.223
003491-20211011-145301-000000135,2.435701,102.768904,11.4225463867,0,0,12.7597077612,2021-10-11,14:54:07,1633935247,3.004
003491-20211011-145301-000000136,2.435729,102.768906,11.50639534,0,0,9.2702486378,2021-10-11,14:54:07,1633935247,3.034
003491-20211011-145301-000000137,2.435756,102.768908,11.6027727127,0,0,8.0390395918,2021-10-11,14:54:08,1633935248,3.085
003491-20211011-145301-000000138,2.435784,102.768911,11.6912412643,0,0,7.3777073792,2021-10-11,14:54:08,1633935248,3.1
003491-20211011-145301-000000139,2.435812,102.768912,11.7841939926,0,0,6.3404381395,2021-10-11,14:54:09,1633935249,3.093
003491-20211011-145301-000000140,2.435841,102.768913,11.8481197357,0,0,5.1245142031,2021-10-11,14:54:10,1633935250,3.254
003491-20211011-145301-000000141,2.435870,102.768913,11.9135437012,0,0,4.3614821813,2021-10-11,14:54:10,1633935250,3.173
003491-20211011-145301-000000142,2.435897,102.768913,11.9588794708,0,0,3.3530768942,2021-10-11,14:54:11,1633935251,3.001
003491-20211011-145301-000000143,2.435925,102.768912,11.96667099,0,0,2.6122818339,2021-10-11,14:54:12,1633935252,3.146
003491-20211011-145301-000000144,2.435953,102.768912,12.0085506439,0,0,2.1648991072,2021-10-11,14:54:12,1633935252,3.153
003491-20211011-145301-000000145,2.435981,102.768912,12.069984436,0,0,2.0629442331,2021-10-11,14:54:13,1633935253,3.108
003491-20211011-145301-000000146,2.436010,102.768912,12.1139564514,0,0,1.9460980526,2021-10-11,14:54:13,1633935253,3.261
003491-20211011-145301-000000147,2.436039,102.768912,12.1439571381,0,0,2.1099903627,2021-10-11,14:54:14,1633935254,3.164
003491-20211011-145301-000000148,2.436068,102.768912,12.2874774933,0,0,2.1814968938,2021-10-11,14:54:14,1633935254,3.28
003491-20211011-145301-000000149,2.436098,102.768912,12.3853940964,0,0,2.0758789039,2021-10-11,14:54:15,1633935255,3.248
003491-20211011-145301-000000150,2.436126,102.768911,12.4291210175,0,0,1.4564354944,2021-10-11,14:54:16,1633935256,3.168
003491-20211011-145301-000000151,2.436155,102.768910,12.4338340759,0,0,1.0393930016,2021-10-11,14:54:16,1633935256,3.164
003491-20211011-145301-000000152,2.436183,102.768910,12.4257383347,0,0,1.0241848383,2021-10-11,14:54:17,1633935257,3.147
003491-20211011-145301-000000153,2.436211,102.768909,12.5821962357,0,0,1.0689012331,2021-10-11,14:54:17,1633935257,3.19
003491-20211011-145301-000000154,2.436239,102.768908,12.7452754974,0,0,0.9657866142,2021-10-11,14:54:18,1633935258,3.021
003491-20211011-145301-000000155,2.436266,102.768907,12.8529949188,0,0,0.4087359689,2021-10-11,14:54:18,1633935258,3.07
003491-20211011-145301-000000156,2.436293,102.768906,12.9860620499,0,0,0.0779884673,2021-10-11,14:54:20,1633935260,3.007
003491-20211011-145301-000000157,2.436321,102.768904,13.5401210785,0,0,1.1417857548,2021-10-11,14:54:23,1633935263,3.053
003491-20211011-145301-000000158,2.436348,102.768905,13.5085468292,0,0,5.9430124836,2021-10-11,14:54:25,1633935265,3.089
003491-20211011-145301-000000159,2.436376,102.768907,13.4210596085,0,0,7.2095566595,2021-10-11,14:54:27,1633935267,3.112
003491-20211011-145301-000000160,2.436404,102.768907,13.3005561829,0,0,6.4601717826,2021-10-11,14:54:28,1633935268,3.12
003491-20211011-145301-000000161,2.436433,102.768909,13.1107616425,0,0,9.237625093,2021-10-11,14:54:29,1633935269,3.138
003491-20211011-145301-000000162,2.436460,102.768914,12.9308414459,0,0,14.2207859699,2021-10-11,14:54:30,1633935270,3.142
003491-20211011-145301-000000163,2.436488,102.768921,12.7722578049,0,0,16.6299857892,2021-10-11,14:54:31,1633935271,3.164
003491-20211011-145301-000000164,2.436515,102.768925,12.6520738602,0,0,14.3074789997,2021-10-11,14:54:32,1633935272,3.098
003491-20211011-145301-000000165,2.436543,102.768929,12.5302257538,0,0,12.1404930563,2021-10-11,14:54:33,1633935273,3.048
003491-20211011-145301-000000166,2.436570,102.768931,12.3959178925,0,0,9.7490653892,2021-10-11,14:54:33,1633935273,3.021
003491-20211011-145301-000000167,2.436598,102.768933,12.3297195435,0,0,6.9707271424,2021-10-11,14:54:34,1633935274,3.121
003491-20211011-145301-000000168,2.436625,102.768933,12.212726593,0,0,4.7197875019,2021-10-11,14:54:35,1633935275,3.07
003491-20211011-145301-000000169,2.436652,102.768933,12.1372308731,0,0,3.362860073,2021-10-11,14:54:36,1633935276,3.027
003491-20211011-145301-000000170,2.436681,102.768933,12.0824069977,0,0,3.6791125592,2021-10-11,14:54:36,1633935276,3.162
003491-20211011-145301-000000171,2.436710,102.768934,11.8687782288,0,0,2.5860244523,2021-10-11,14:54:37,1633935277,3.204
003491-20211011-145301-000000172,2.436738,102.768934,11.7448596954,0,0,0.7906725701,2021-10-11,14:54:38,1633935278,3.189
003491-20211011-145301-000000173,2.436766,102.768934,11.6625795364,0,0,1.7170447773,2021-10-11,14:54:39,1633935279,3.062
003491-20211011-145301-000000174,2.436793,102.768936,11.478969574,0,0,5.5330589801,2021-10-11,14:54:39,1633935279,3.059
003491-20211011-145301-000000175,2.436820,102.768938,11.3711833954,0,0,5.3218985593,2021-10-11,14:54:40,1633935280,3.015
003491-20211011-145301-000000176,2.436848,102.768939,11.2815418243,0,0,1.4797614442,2021-10-11,14:54:41,1633935281,3.101
003491-20211011-145301-000000177,2.436877,102.768938,11.1283130646,0,0,359.3893091438,2021-10-11,14:54:41,1633935281,3.157
003491-20211011-145301-000000178,2.436906,102.768938,11.0146598816,0,0,0.982031899,2021-10-11,14:54:42,1633935282,3.223
003491-20211011-145301-000000179,2.436933,102.768940,10.9493780136,0,0,2.877118577,2021-10-11,14:54:42,1633935282,3.028
003491-20211011-145301-000000180,2.436960,102.768942,10.7869853973,0,0,4.4917804194,2021-10-11,14:54:43,1633935283,3.059
003491-20211011-145301-000000181,2.436988,102.768945,10.7032260895,0,0,4.8273821912,2021-10-11,14:54:44,1633935284,3.12
003491-20211011-145301-000000182,2.437016,102.768946,10.5936164856,0,0,2.5943587772,2021-10-11,14:54:44,1633935284,3.099
003491-20211011-145301-000000183,2.437044,102.768946,10.5586681366,0,0,358.1380184879,2021-10-11,14:54:45,1633935285,3.122
003491-20211011-145301-000000184,2.437072,102.768943,10.5520181656,0,0,352.3487501474,2021-10-11,14:54:45,1633935285,3.116
003491-20211011-145301-000000185,2.437099,102.768936,10.5199842453,0,0,344.8949647062,2021-10-11,14:54:46,1633935286,3.089
003491-20211011-145301-000000186,2.437124,102.768924,10.5363178253,0,0,333.946581278,2021-10-11,14:54:47,1633935287,3.065
003491-20211011-145301-000000187,2.437147,102.768906,10.5084009171,0,0,320.5400400883,2021-10-11,14:54:47,1633935287,3.243
003491-20211011-145301-000000188,2.437165,102.768884,10.5336589813,0,0,307.6805424096,2021-10-11,14:54:48,1633935288,3.164
003491-20211011-145301-000000189,2.437178,102.768860,10.5326833725,0,0,297.235571244,2021-10-11,14:54:49,1633935289,3.094
003491-20211011-145301-000000190,2.437188,102.768834,10.5749769211,0,0,288.3803675888,2021-10-11,14:54:49,1633935289,3.08
003491-20211011-145301-000000191,2.437193,102.768806,10.4946231842,0,0,280.7864539866,2021-10-11,14:54:50,1633935290,3.165
003491-20211011-145301-000000192,2.437197,102.768778,10.4354562759,0,0,274.70739438,2021-10-11,14:54:51,1633935291,3.136
003491-20211011-145301-000000193,2.437197,102.768751,10.4224662781,0,0,268.5570275984,2021-10-11,14:54:51,1633935291,3.001
003491-20211011-145301-000000194,2.437196,102.768723,10.3668289185,0,0,268.0105578233,2021-10-11,14:54:52,1633935292,3.041
003491-20211011-145301-000000195,2.437199,102.768695,10.3464269638,0,0,272.3616068907,2021-10-11,14:54:53,1633935293,3.141
003491-20211011-145301-000000196,2.437201,102.768667,10.3359279633,0,0,272.7663912216,2021-10-11,14:54:54,1633935294,3.138
003491-20211011-145301-000000197,2.437204,102.768640,10.3723344803,0,0,272.6430926467,2021-10-11,14:54:55,1633935295,3.083
003491-20211011-145301-000000198,2.437204,102.768612,10.3312940598,0,0,269.7366012681,2021-10-11,14:54:56,1633935296,3.006
003491-20211011-145301-000000199,2.437203,102.768585,10.4275217056,0,0,267.8816584933,2021-10-11,14:54:57,1633935297,3.05
003491-20211011-145301-000000200,2.437202,102.768557,10.4202156067,0,0,268.5542135605,2021-10-11,14:54:58,1633935298,3.066
003491-20211011-145301-000000201,2.437203,102.768529,10.400147438,0,0,271.1253426509,2021-10-11,14:54:59,1633935299,3.154
003491-20211011-145301-000000202,2.437204,102.768501,10.4554176331,0,0,271.6715118977,2021-10-11,14:55:00,1633935300,3.068
003491-20211011-145301-000000203,2.437204,102.768474,10.4624290466,0,0,270.1002678603,2021-10-11,14:55:01,1633935301,3.054
003491-20211011-145301-000000204,2.437204,102.768446,10.5516366959,0,0,268.5640763537,2021-10-11,14:55:02,1633935302,3.117
003491-20211011-145301-000000205,2.437205,102.768418,10.4930753708,0,0,273.7217161205,2021-10-11,14:55:03,1633935303,3.092
003491-20211011-145301-000000206,2.437210,102.768391,10.4554872513,0,0,276.3028172871,2021-10-11,14:55:04,1633935304,3.021
003491-20211011-145301-000000207,2.437215,102.768364,10.4331655502,0,0,277.0656947758,2021-10-11,14:55:05,1633935305,3.127
003491-20211011-145301-000000208,2.437218,102.768336,10.4256067276,0,0,275.0724543307,2021-10-11,14:55:06,1633935306,3.144
003491-20211011-145301-000000209,2.437219,102.768307,10.3981599808,0,0,272.5191656944,2021-10-11,14:55:07,1633935307,3.142
003491-20211011-145301-000000210,2.437219,102.768280,10.3728227615,0,0,270.2741371558,2021-10-11,14:55:08,1633935308,3.068
003491-20211011-145301-000000211,2.437221,102.768252,10.4899511337,0,0,272.2594272607,2021-10-11,14:55:13,1633935313,3.021
003491-20211011-145301-000000212,2.437224,102.768225,10.5112028122,0,0,275.0266920633,2021-10-11,14:55:15,1633935315,3.102
003491-20211011-145301-000000213,2.437225,102.768198,10.4977655411,0,0,272.7020508397,2021-10-11,14:55:16,1633935316,3.018
